exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1
596,879,0,0,0,16.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
597,798,0,0,0,19.83,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
598,852,0,0,0,17.56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
599,833,0,0,0,18.61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
600,865,0,0,0,15.94,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
601,901,0,0,0,15.33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
602,910,0,0,0,16.97,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
603,889,0,0,0,17.99,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
604,857,0,0,0,16.65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
605,674,0,0,0,21.06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
606,958,0,0,0,15.86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
607,905,0,0,0,15.54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
608,928,0,0,0,16.33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
609,934,0,0,0,14.84,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
610,884,0,0,0,17.96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
611,925,0,0,0,16.18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
612,905,0,0,0,17.72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
613,906,0,0,0,15.37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
614,956,0,0,0,15.83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
615,909,0,0,0,15.96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
616,934,0,0,0,16.22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
617,905,0,0,0,18.74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
618,911,0,0,0,15.42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
619,940,0,0,0,15.39,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
620,930,0,0,0,17.45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
621,955,0,0,0,13.44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
622,953,0,0,0,15.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
623,937,0,0,0,16.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
624,942,0,0,0,16.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
625,937,0,0,0,15.54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
626,866,0,0,0,15.69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
627,951,0,0,0,17.67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
628,945,0,0,0,16.54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
629,901,0,0,0,16.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
630,934,0,0,0,15.43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
631,909,0,0,0,18.31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
632,913,0,0,0,16.22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
633,914,0,0,0,16.36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
634,918,0,0,0,14.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
635,880,0,0,0,14.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
636,897,0,0,0,16.74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
637,900,0,0,0,16.05,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
638,882,0,0,0,16.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
639,933,0,0,0,15.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
640,919,0,0,0,15.86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
641,936,0,0,0,17.14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
642,915,0,0,0,16.31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
643,870,0,0,0,17.45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
644,905,0,0,0,15.99,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
645,894,0,0,0,15.54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
646,928,0,0,0,16.76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
647,867,0,0,0,15.61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
648,969,0,0,0,16.65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
649,888,0,0,0,17.21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
650,717,0,0,0,20.58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
651,965,0,0,0,14.22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
652,986,0,0,0,14.69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
653,935,0,0,0,15.54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
654,953,0,0,0,15.37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
655,938,0,0,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
656,958,0,0,0,15.14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
657,935,0,0,0,15.83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
658,1000,0,0,0,14.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
659,923,0,0,0,14.36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
660,964,0,0,0,14.05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
661,949,0,0,0,15.29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
662,959,0,0,0,16.62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
663,973,0,0,0,13.82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
664,928,0,0,0,15.53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
665,918,0,0,0,15.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
666,952,0,0,0,14.32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
667,912,0,0,0,13.77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
668,948,0,0,0,14.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
669,929,0,0,0,16.94,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
670,945,0,0,0,15.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
671,948,0,0,0,14.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
672,931,0,0,0,15.92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
673,951,0,0,0,14.51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
674,913,0,0,0,14.56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
675,953,0,0,0,14.94,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
676,932,0,0,0,16.27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
677,943,0,0,0,15.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
678,984,0,0,0,16.09,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
679,969,0,0,0,15.77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
680,988,0,0,0,13.62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
681,933,0,0,0,14.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
682,947,0,0,0,14.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
683,991,0,0,0,14.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
684,921,0,0,0,16.97,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
685,968,0,0,0,15.01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
686,921,0,0,0,16.09,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
687,932,0,0,0,16.43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
688,986,0,0,0,14.02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
689,966,0,0,0,14.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
690,932,0,0,0,14.41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
691,985,0,0,0,15.28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
692,976,0,0,0,13.64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
693,969,0,0,0,14.86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
694,949,0,0,0,14.46,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
695,941,0,0,0,14.64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
696,971,0,0,0,13.26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
697,1011,0,0,0,14.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
698,963,0,0,0,15.19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
699,973,0,0,0,15.61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
700,942,0,0,0,15.03,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
